ano;tipo_periodo;justica;sigla;dsc_tribunal;h1;h2;el;pib;gt;dpj;drh;drem;dben;denc;dter;dest;dip;dbs;dpe;dpei;dpea;dcca;dct;dk;dplei;dhes;dpreqext;dhet;dinf1;dinf2;dinf3;dinf;comp;ui;urnas;mcutilurna;mcdispurna;m2total;m2util;m2util2;mldisparq;m2util1;mlutilarq;ftt;tpreq;tfaux;ts;tpefet;tpced;tpsv;tpreqpj;tpreqfpj;tpreqext;tfauxt;tfauxe;tcefet;tcc;tfc;ts2;tfaux2;tpreq2;tpefet2;tpsv2;tpreqpj2;tpreqfpj2;tpreqext2;tfauxt2;tfauxe2;ts1;tpreq1;tfaux1;tpefet1;tpsv1;tpreqpj1;tpreqfpj1;tpreqext1;tfauxt1;tfauxe1;sajud;sajud2;sajud1;cnelet;cnelet2;cnelet1;cn;cnc;cnex;cnext;cncrim2;cn2;cnncrim2;cn1;cnc1;cnccrim1;cncncrim1;cnex1;cnext1;cnextfisc1;cp;cpc;cpex;cpext;cp2;cpcrim2;cpncrim2;cp1;cpc1;cpccrim1;cpcncrim1;cpex1;cpext1;cpextfisc1;tbaix;tbaixc;tbaixex;tbaixext;tbaix2;tbaixcrim2;tbaixncrim2;tbaix1;tbaixc1;tbaixccrim1;tbaixex1;tbaixcncrim1;tbaixext1;tbaixextfisc1;sent;sentc;sentex;sentext;dec2;deccrim2;decncrim2;sent1;sentc1;sentccrim1;sentcncrim1;sentex1;sentext1;sentextfisc1;rint;rint2;rintc1;rintinc;rintp;rintp2;rintcp1;rintincp;rsup2;apublic2;derint2;rsup1;derext1;serint1;rpap1;rjap1;g1;g2;g3;g4;g5a;g5;g5b;g6;g7;g8;g9;g10;g11;inf1;f1;f2;f3;f4a;f4b;f4c;f4d;f4e;inf2;dm2;pm2;procml;ue;uemc;ch;ch2;ch1;cm;cm2;cm1;cs;cs2;cs1;k;k2;k1;tc;tc2;tcc1;tcex1;sm;tc1;sm2;sm1;procel;procel2;procel1;iad;iad2;iadc1;iadex1;iad1;rx2;rx1;rin2;rin1;rd1;rd1ap
2012;Ano;Eleitoral;TREMT;TRE - Mato Grosso;3115336;31,15336;37;75711490303;1712330299797,85;90506621,15;70815166,66;53460982,67;5215622,92;6910704,6;3128986,11;321939,08;1776931,28;17562172,81;65587310,19;8511891,15;57075419,04;29742522,58;29356149,89;386372,69;11534939,28;4694051,58;0;158767,91;36971,48;2048830,82;nd;2085802,3;849;458;8518;48;66;24809;20343;9215;3973;11128;3226;701;157;182;634;298;6;2;124;33;1;137;45;304;0,512749386535794;163;307;120;4;181;2;2;2;0;86;34;333;153;62;117;0;122;31;1;51;11;92;50;42;0;0;0;34165;34120;45;45;22;1838;1816;32327;32282;118;32164;45;45;45;3509;3372;137;137;782;15;767;2727;2590;361;2229;137;137;137;18282;18268;14;14;1994;19;1975;16288;16274;68;14;16206;14;14;31406;31397;9;9;12283;130;12153;19123;19114;64;19050;9;9;9;364;309;55;364;19;18;1;19;886;1763;2366;1491;2005;16136;6;14;0,00119541460335531;5,28558194413104e-05;0,782430785286254;0,194042961573978;0,630621476249862;0,724668641438947;0,0940471651890852;0,328622615694675;29,0519613775208;0,127448568220028;5,31463117601635;0,406942027700037;0,0137640871916233;nd;2,15065084472429;2,15065084472429;20,3509348590329;9,37298577103722;10,9779490879956;9,75817696710724;0,634868421052632;0,00157728706624606;1,85371179039301;0,819984682977952;0,0344590276753674;0,811980870878429;254,803005400329;0,727272727272727;1096,67143447769;58,9984515313918;1037,6729829463;509,925373134328;262,571428571429;538,783333333333;371,358695652174;36,76;769,690476190476;568,014925373134;421;585,166666666667;0,514731645166428;0,238931297709924;0,533321862812572;0,923076923076923;468,746268656716;0,535345466993781;1754,71428571429;318,716666666667;0;0;0;0,535109029708766;1,08487486398259;0,504119943002292;0,311111111111111;0,50385126983636;0,502552467385139;0,743640897755611;0,130600169061708;0,00340852751611304;0,428571428571429;0,428571428571429
2012;Ano;Eleitoral;TREMS;TRE - Mato Grosso do Sul;2505088;25,05088;27;52202730766;1712330299797,85;89067006,84;70874798,86;55289642,77;4064554,11;6482137,19;2234828,32;759655,41;2043981,06;22861751,38;61771779,96;6530129,41;55241650,55;88148370,62;85523944,65;2624425,97;8463420,6;4314574,49;0;0;471613,28;2027331,27;1913297,73;4412242,28;1023;552;7188;395;5246;55107;21749;7755;1952;13993;1761;664;141;207;604;255;2;3;1;140;0;105;102;255;0,680398994404347;151;264;100;1;160;3;1;0;0;60;40;327;141;107;79;0;1;140;0;45;62;270;53;217;0;0;0;12144;12119;25;25;15;1255;1240;10889;10864;143;10721;25;25;25;245;212;33;33;110;10;100;135;102;29;73;33;33;33;3980;3941;39;39;323;9;314;3657;3618;85;39;3533;39;39;5808;5801;7;7;1302;22;1280;4506;4499;64;4435;7;7;7;142;117;25;142;16;16;0;16;239;725;1186;952;4176;132;6;14;0,00170617524280952;5,20150854367962e-05;0,795746947995227;0,256680360002092;0,620225743627336;0,693542784826786;0,0733170411994503;0,989686009976172;35,5544423349599;0,0950230719575397;4,77634767238694;0,509790862810245;0;0,0495384591504928;2,39512544070308;2,39512544070308;24,110929436411;10,099445608298;14,011483828113;10,1792831229881;0,709803921568627;0;1,85326086956522;0,394668553904223;0,0305301393167502;0,902151639344262;246,514190317195;0,0752954632100648;484,773389198304;50,0980404680394;434,675348730264;202,4;209,166666666667;201,648148148148;44,9777777777778;23,6792452830189;50,1797235023041;209,116666666667;249,666666666667;204,611111111111;0,678747275809186;0,763369963369963;0,670071128944009;0,327586206896552;96,8;0,668269230769231;217;83,4444444444444;0;0;0;0,327733860342556;0,257370517928287;0,333026509572901;1,56;0,3358435118009;0,329655172413793;0,227969348659004;0,0986509274873524;0,189393939393939;0,428571428571429;0,428571428571429
2012;Ano;Eleitoral;TREMG;TRE - Minas Gerais;19855332;198,55332;24;409371550134;1712330299797,85;418028753,19;347611072,37;277082821,69;25022169,2;36259258,66;7232295,32;141260,68;1873266,82;28375808,4;338969052,61;56591815,4;282377237,21;35749364,4;31015365,71;4733998,69;42041872,42;22225571;0;534853,92;617043,83;14629631,99;10285637,19;25532313,01;3844;2969;52935;6663;6663;61016;51029;30958;5757;30058;4429;3245;743;524;2880;1640;40;3;240;503;10;402;122;1708;0,45656169282734;531;1040;255;0;782;3;0;0;0;195;60;1762;743;269;740;0;240;503;10;207;62;1964;198;1766;0;0;0;30942;30873;69;69;94;9370;9276;21572;21503;1228;20275;69;69;69;9465;9391;74;74;594;35;559;8871;8797;544;8253;74;74;74;21903;21881;22;22;8681;112;8569;13222;13200;459;22;12741;22;22;19970;19959;11;11;8681;112;8569;11289;11278;252;11026;11;11;11;1517;1494;23;1517;56;54;2;56;1187;3587;8569;2235;25943;10594;25;57;0,00102114754445727;0,000244128573347882;0,831548236137732;0,0678800397902361;0,675497163903593;0,810874969779731;0,135377805876138;0,085518912580043;21,0537276933974;0,100571724072031;2,80611318438012;0,528653214537299;0,0127219338533923;0,0610778871433162;1,83829713852178;1,83829713852178;14,5049198875143;8,05828882639686;6,44663106111749;8,60222332217865;0,340163934426229;0,00347222222222222;1,29471202425059;0,836321620558542;0,0635912912265574;0,769324300851138;283,030962501181;1;155,837233041482;47,1913539395866;108,645879101896;84,772602739726;669,285714285714;61,4586894586895;15,7545824847251;47,3232323232323;12,2151755379388;115,013698630137;822,285714285714;86,8034188034188;0,457940455861608;0,128763548775592;0,564356435643564;0,846153846153846;54,7123287671233;0,56568012350951;620,071428571429;32,1623931623932;0;0;0;0,707872794260229;0,926467449306297;0,61386783239548;0,318840579710145;0,612924160949379;0,330917201003624;0,0861504066607563;0,174349398996382;0,00217104021144044;0,43859649122807;0,43859649122807
2012;Ano;Eleitoral;TREPA;TRE - Pará;7762758;77,62758;83;93683508289;1712330299797,85;151957796,51;114417610,81;86473001,65;8012662,1;9915931,07;3751158,99;618316,34;5646540,66;31896011,98;104411868,58;15519317,3;88892551,28;151957796,51;143181654,44;8776142,07;25180407,53;8185461,11;0;1202443,34;1188019;92268;4373957,76;5654244,76;1225;1044;20863;1070;3600;43328;29851;9405;519;20446;381;1098;265;293;980;423;3;2;10;255;0;202;91;459;0,678885036249831;229;161;112;4;43;2;1;3;0;95;17;533;261;107;165;0;9;252;0;107;0;473;47;426;0;0;0;19902;19869;33;33;11;1745;1734;18157;18124;83;18041;33;33;33;2480;2338;142;142;748;12;736;1732;1590;189;1401;142;142;142;7168;7131;37;37;2237;10;2227;4931;4894;50;37;4844;37;37;7691;7680;11;11;2168;14;2154;5523;5512;31;5481;11;11;11;271;268;3;271;15;15;0;15;448;1663;2476;674;9057;5483;0;2;0,001622033581847;8,8743273729338e-05;0,752956501330094;0,209900463895586;0,584981839178947;0,687110967505566;0,102129128326619;1;19,5752329919341;0,16570658504082;4,93323345493159;0,325072622444566;0,0477531326118295;0,0372093100180477;1,52007830206738;1,52007830206738;12,6243791188647;5,41044819379916;7,21393092506555;5,91284695465194;0,57516339869281;0;1,17337164750958;0,688954025110783;0,0367826873471575;0,734104046242775;244,655131093323;0,297222222222222;256,377952269026;22,4791240432846;233,898828225741;168,661016949153;124,642857142857;174,586538461538;42,0761099365751;37,1276595744681;42,6220657276995;192,101694915254;198,285714285714;191,269230769231;0,679742650344026;0,102687525070197;0,751750025362686;0,788571428571429;65,1779661016949;0,752074010759716;154,857142857143;53,1057692307692;0;0;0;0,360164807557029;1,28194842406877;0,270028691238137;1,12121212121212;0,271575700831635;0,269392663860493;0,0744175775643149;0,108239095315024;0,000547145723144264;0;0
2012;Ano;Eleitoral;TREPB;TRE - Paraíba;3815171;38,15171;58;37574737783;1712330299797,85;105677651,67;95114513,48;72395360,66;6351745,09;9343795,75;2776624,17;333074,35;3913913,46;10563138,19;88090901,5;9711817,56;78379083,94;23868288,89;21501703,12;2366585,77;10169803,7;5139523,68;0;97119,29;921720,67;2453130,41;2321500,57;5696351,65;1256;810;10975;542;640;57777;28225;12064;5875;16162;4321;745;26;160;661;384;8;3;3;23;96;119;41;392;0,443574233259047;206;381;114;26;238;3;3;23;0;73;41;512;221;46;146;3;10;211;96;46;0;420;53;367;0;0;0;41524;41489;35;35;36;1787;1751;39737;39702;775;38927;35;35;35;5668;5626;42;42;602;36;566;5066;5024;424;4600;42;42;42;26235;26216;19;19;1881;28;1853;24354;24335;334;19;24001;19;19;26988;26987;1;1;1852;23;1829;25136;25135;185;24950;1;1;1;276;276;0;276;16;16;0;16;398;1405;2393;1494;25135;25135;0;4;0,0028124654463407;6,17156933346772e-05;0,900043783874139;0,0999562161258612;0,741680787767263;0,833581179255211;0,091900391487948;0,225859380037452;27,6993224340403;0,096234194640862;3,55674097612566;0,505370981742745;0,00954977036577412;0,0539030869817965;2,20173617381763;2,20173617381763;17,3255667963507;9,85539049232656;7,47017630402412;10,274768811149;0,602040816326531;0,145234493192133;1,55061728395062;0,488516191564117;0,0263950398582817;0,735489361702128;260,528838268793;0,846875;1088,39158192385;46,8393159834775;1041,55226594037;494,333333333333;255,285714285714;516,064935064935;98,8666666666667;33,7169811320755;108,275204359673;565,285714285714;383;581,857142857143;0,444079505000848;0,212641272498953;0,455909314492689;0,753246753246753;321,285714285714;0,456420328995826;264,571428571429;326,441558441558;0;0;0;0,631803294480301;1,05260212646894;0,612941413530804;0,542857142857143;0,612879683921786;0,283274021352313;0,0594390292420927;0,115336397826995;0;0;0
2012;Ano;Eleitoral;TREPR;TRE - Paraná;10577755;105,77755;93;253756851132;1712330299797,85;231472824,27;189610744,48;145527033,64;11043732,35;17500465,13;10888664,92;1405252,95;3245595,49;36068811,09;174071231,12;25399872,88;148671358,24;57401593,15;40754678,5;16646914,65;26421418,99;10313047,19;109817,14;754572,67;3121425,55;20432945,48;4940739,5;28495110,53;3529;1950;29732;3025;5150;153754;71468;20300;712;51168;6316;1294;49;201;1080;832;2;0;0;49;0;8;193;842;0,573503810592286;353;112;5;0;74;0;0;0;33;0;5;710;49;201;427;0;0;49;33;8;193;476;49;427;0;0;0;49801;49760;41;41;46;3501;3455;46300;46259;148;46111;41;41;41;2139;1938;201;201;366;19;347;1773;1572;226;1346;201;201;201;22084;22049;35;35;3509;31;3478;18575;18540;146;35;18394;35;35;27557;27348;209;209;4278;64;4214;23279;23070;304;22766;209;209;209;750;515;235;750;0;0;0;0;978;3425;4706;3215;22992;23185;12;29;0,000912183545931502;0,000135180008376495;0,819149051634803;0,155823091560536;0,64228428848556;0,752015843194429;0,109731554708869;0,247984156805571;21,88298218951;0,114144798955669;3,42325156839858;0,394485411019933;0,0285591273612364;0,123103481455612;2,0231136001921;2,0231136001921;10,2101060196611;7,84665555214693;2,36345046751414;7,96010117458761;0,469121140142518;0;1,80974358974359;0,464820427436034;0,0181060054849723;8,87078651685393;259,593131979013;0,587378640776699;470,808786930686;33,097760347068;437,711026583618;232,714953271028;437,625;224,757281553398;104,623949579832;71,4489795918367;108,430913348946;246,214953271028;547,75;234,504854368932;0,574817096649981;0,0925782260149987;0,612385273149213;0,855371900826446;128,771028037383;0,613608470451189;534,75;113,004854368932;0;0;0;0,443444910744764;1,00228506141103;0,400786873905618;0,853658536585366;0,401187904967603;0,285547445255474;0,139831245650661;0,109434764130897;0,0101358637049817;0,413793103448276;0,413793103448276
2012;Ano;Eleitoral;TREPE;TRE - Pernambuco;8931028;89,31028;89;110670214540;1712330299797,85;180156149,68;159584371,46;124612563,16;12231846,74;15848497,33;4581725,7;509010,17;1800728,36;20571778,22;152692907,23;26907666,86;125785240,37;14837366,69;7072567,39;7764799,3;18989877,41;10180852,15;0;32241;3078946,88;9321128,53;4581298,94;16981374,35;1218;550;21010;6606;12743;75456;33792;22429;564;11364;280;1580;455;270;1415;684;18;15;14;441;9;205;65;702;0,199124726477024;309;646;203;81;348;14;11;70;0;138;65;786;374;67;336;0;3;371;9;67;0;227;76;151;0;0;0;6976;6915;61;61;66;2503;2437;4473;4412;138;4274;61;61;61;1368;1311;57;57;295;23;272;1073;1016;808;208;57;57;57;6601;6588;13;13;2370;46;2324;4231;4218;491;13;3727;13;13;6435;6434;1;1;2849;62;2787;3586;3585;71;3514;1;1;1;597;311;286;597;57;1;56;57;414;1782;3219;2960;4464;2909;0;0;0,00162786482730532;0,000105211097240567;0,885811401628308;0,114188598371692;0,698201202642399;0,847558673413141;0,149357470770742;0,0823583692055735;20,1719387376235;0,105407877797847;2,92236393991987;0,536119951181928;0,00169779926978475;0,0942591989236168;1,84749168852679;1,84749168852679;15,8436408440327;7,45714827005357;8,38649257397917;7,86023736573214;0,501424501424501;0,00636042402826855;2,21454545454545;0,447837150127226;0,0467566287878788;0,49645390070922;309,287101380295;0,518402260064349;78,1097092070476;28,0258890689851;50,0838201380625;42,2787878787879;178,785714285714;29,6225165562914;30,7312775330396;32,9342105263158;29,6225165562914;54,5333333333333;222,142857142857;38,9933774834437;0,208892617449664;0,152966404574696;0,222918201915991;0,889830508474576;39;0,237107825459791;203,5;23,7483443708609;0;0;0;0,946244266055046;0,946863763483819;0,956029011786038;0,213114754098361;0,945897607869439;0,232323232323232;0,663082437275986;0,0966138552345449;0,0983155723616363;nd;nd
2012;Ano;Eleitoral;TREPI;TRE - Piauí;3160748;31,60748;45;26086211971;1712330299797,85;117223505,85;95124410,65;72819702;6650207,84;9558138,37;4020829,57;235608,15;1839924,72;8617731,23;89028047,78;12697207,23;76330841;7648524,96;4423846;3224678,96;12865400,07;5601801,76;219422,76;66479,88;423877,43;5204615,1;143628,22;5772120,75;1037;934;9471;2364;6155;40230;19927;13375;250;6552;239;927;159;232;816;406;2;1;42;117;20;209;23;409;0,742579238638269;245;357;109;0;247;1;0;0;0;86;23;461;159;123;159;0;42;117;20;123;0;421;83;338;0;0;0;16322;16313;9;9;20;1350;1330;14972;14963;113;14850;9;9;9;1586;1576;10;10;348;33;315;1238;1228;195;1033;10;10;10;4605;4605;0;0;1354;20;1334;3251;3251;33;0;3218;0;0;5968;5968;0;0;1388;21;1367;4580;4580;32;4548;0;0;0;217;159;58;217;10;10;0;10;0;1167;1602;332;4851;nd;1;5;0,00449369597932874;6,8458466140463e-05;0,811478977362457;0,0735153855663326;0,651156442101923;0,759472659808698;0,108316221545595;0,0652473657440949;37,0872672702791;0,109751026269959;5,45097876027455;0,452471317512631;0,00516733872544082;0,0492403013213582;3,51182694729222;3,51182694729222;25,8166737746888;12,7817845649194;13,0348892097693;12,9399749679506;0,672371638141809;0,0245098039215686;1,11027837259101;0,495326870494656;0,046519797259999;0,956;249,202829690635;0,384077985377742;516,396751654988;42,7114088184189;473,685342836569;147,045045045045;96,4285714285714;154,350515463918;38,7695961995249;16,2650602409639;44,2958579881657;163,378378378378;133,357142857143;167,711340206186;0,74285235648872;0,202591283863369;0,799209437341733;1;53,7657657657658;0,799444787168414;99,1428571428571;47,2164948453608;0;0;0;0,282134542335498;1,00296296296296;0,21726926418499;0;0,217138658829816;0;0,0684394970109256;0,099250936329588;nd;0,2;0,2
2012;Ano;Eleitoral;TRERJ;TRE - Rio de Janeiro;16231365;162,31365;9;490174567579;1712330299797,85;400870884,36;331288200,26;272104679,08;18543652,46;26391640,05;12296486,88;826669,11;1125072,68;18960298,59;317039971,59;113645752,53;203394219,16;83811099,92;30708002,06;53103097,86;25691439,68;8688733,41;3022398,87;440502,97;1335348,74;14733749,82;5475501,65;21544600,21;2812;2266;38297;10058;12573;80599;56629;13765;6720;42863;5154;2364;141;679;2108;1241;44;12;17;124;79;531;148;1274;0,466314117464745;427;1046;554;75;405;12;17;58;0;406;148;1056;66;125;786;0;0;66;79;125;0;1172;71;1101;0;0;0;49666;49625;41;41;159;4777;4618;44889;44848;244;44604;41;41;41;2190;1999;191;191;815;194;621;1375;1184;589;595;191;191;191;27560;27551;9;9;3343;123;3220;24217;24208;340;9;23868;9;9;34305;34296;9;9;4104;116;3988;30201;30192;360;29832;9;9;9;1637;1089;548;1637;297;284;13;297;1376;2816;3137;3046;0;837;8;65;0,000817812491455695;0,00023410838692005;0,826421207389281;0,0472977692562297;0,507380872733433;0,790878020727701;0,283497148243725;0,209072554754897;24,697299602344;0,0640890637917418;2,16412240109277;0,455837914335208;0,0171459044524826;0,0537444874411283;1,577193292123;1,577193292123;12,9872010148253;7,37461082293449;5,61259019189082;7,84900099283086;0,373626373626374;0,0374762808349146;1,24095322153575;0,70260176925272;0,0417453954687528;0,766964285714286;309,985847455414;0,799968185794957;305,987820494456;29,430673267467;276,557147226989;194,0078125;682,428571428571;180,277108433735;42,377133105802;67,2816901408451;40,7711171662125;210,1171875;995;188,052208835341;0,468528232027152;0,402181688125894;0,474104970455335;0,961206896551724;134,00390625;0,476547639633408;586,285714285714;121,289156626506;0;0;0;0,554906777272178;0,699811597236759;0,539778808419551;0,219512195121951;0,539486288400276;0,488636363636364;nd;0,34714695569015;0,654719235364397;0,123076923076923;0,123076923076923
2012;Ano;Eleitoral;TRERN;TRE - Rio Grande do Norte;3228198;32,28198;43;38273749660;1712330299797,85;107390402,85;87470605,56;68438014;6096909,48;8255475,97;3623292,54;240906,33;816007,24;6562675,93;80874455,58;15922951,18;64951504,4;14612769,26;9361774,32;5250994,94;9188000,7;5233543,54;77478;65470,08;980956,16;5487372,2;2363320,15;8831648,51;1299;1052;8233;5600;19600;48410;18456;10104;618;8351;698;923;186;320;847;348;18;8;0;186;3;140;180;351;0,567261755091778;189;372;162;3;199;8;0;3;0;99;63;456;183;158;112;0;0;183;3;41;117;335;29;306;0;0;0;14411;14388;23;23;104;2017;1913;12394;12371;179;12192;23;23;23;1650;1520;130;130;76;3;73;1574;1444;589;855;130;130;130;6900;6884;16;16;1612;74;1538;5288;5272;105;16;5167;16;16;6903;6894;9;9;1951;23;1928;4952;4943;108;4835;9;9;9;161;140;21;161;0;0;0;0;227;867;1961;1816;5250;5099;0;0;0,0028058500618306;6,27159391284953e-05;0,814510451945846;0,0611104508022618;0,604816656575192;0,753088296846816;0,148271640271624;0,136071463298361;33,2663618681382;0,0855570000313115;3,91234137517852;0,57803886976195;0,00712560677101385;0,0822387129167939;2,35425460272263;2,35425460272263;26,2375480066588;10,2224213012956;16,0151267053632;10,872939020469;0,623931623931624;0,00354191263282172;1,23479087452471;0,381243544722165;0,0500108365843086;1,1294498381877;285,25033402162;0,285714285714286;446,410040524156;62,4806780748888;383,929362449267;189,618421052632;288,142857142857;179,623188405797;43,0179104477612;69,551724137931;40,5032679738562;213,447368421053;319;202,739130434783;0,570387896145944;0,229813664596273;0,61838581252262;0,895424836601307;90,8289473684211;0,621420389461627;278,714285714286;71,768115942029;0;0;0;0,47880091596697;0,799206742687159;0,426157950044459;0,695652173913043;0,426658060351783;0,261822376009227;0,345904761904762;0,071392146863845;0,00411845459894097;nd;nd
2012;Ano;Eleitoral;TRERS;TRE - Rio Grande do Sul;10770603;107,70603;98;279483209635;1712330299797,85;206810468,97;171489745,03;137610563,07;11403388,39;17347680,88;2589273,36;1485185,43;1053653,9;17244173,62;166231609,68;30432317,16;135799292,52;12426483,47;3384278,61;9042204,86;14439722,96;7064213,39;0;0;3388370,25;8620777,46;0;12009147,71;1984;1367;31800;11364;20315;39567;33320;7889;6674;25431;5142;1701;348;384;1514;785;4;1;2;346;0;155;229;795;0,616026677445432;310;440;79;0;360;1;0;0;0;52;27;1063;348;305;410;0;2;346;0;103;202;781;71;710;0;0;0;43441;43419;22;22;45;2308;2263;41133;41111;235;40876;22;22;22;6181;6061;120;120;88;55;33;6093;5973;319;5654;120;120;120;19021;18999;22;22;1757;45;1712;17264;17242;259;22;16983;22;22;19767;19758;9;9;70;0;70;19697;19688;129;19559;9;9;9;339;232;107;339;8;7;1;8;265;1048;571;1939;19942;19942;9;30;0,000739974573929113;0,000120777205772984;0,829212108478301;0,0833815314373735;0,656636451705446;0,803787209167412;0,147150757461966;0,0600863366921845;19,2013825938993;0,0698210445144082;1,73599765515596;0,48922083959428;0;0,0580683742453195;1,73620734140883;1,73620734140883;14,0567802935453;7,25121889647218;6,80556139707313;7,38120233379691;0,444025157232704;0;1,45135332845647;0,842115904668031;0,0510504201680672;0,770452502247528;261,56679245283;0,55938961358602;403,329321487386;21,4286980961047;381,900623391281;232,304812834225;164,857142857143;237,763005780347;55,6222791293214;32,5070422535211;57,9338028169014;267,213903743315;188,214285714286;273,606936416185;0,616682116803031;0,26669449081803;0,633803415172883;0,845070422535211;105,705882352941;0,634438656672172;5;113,85549132948;0;0;0;0,43785824451555;0,761265164644714;0,419401133516577;1;0,419711667031337;0,252862595419847;0,0972319727208906;0,40630472854641;0,00536556012436065;0,3;0,3
2012;Ano;Eleitoral;TRERR;TRE - Roraima;469524;4,69524;60;7369100043;1712330299797,85;50613951,7;40371902,81;34074699,51;2074776,95;3959367,67;nd;47912,67;215146,01;10242048,89;34163408;2003598;32159810;10151734,52;8226099,9;1925634,62;4242103,52;2333519,5;99602,5;0;265540;14500;729411,79;1009451,79;288;157;1270;100;4035;15691;4052;1765;728;2287;682;239;27;93;224;104;3;3;0;27;0;71;22;107;0,0600381194409149;69;135;31;3;98;3;0;3;0;27;4;92;24;62;6;0;0;24;0;44;18;25;17;8;0;0;0;2848;2844;4;4;3;294;291;2554;2550;13;2537;4;4;4;306;304;2;2;75;3;72;231;229;41;188;2;2;2;2959;2959;0;0;274;2;272;2685;2685;8;0;2677;0;0;2959;2959;0;0;274;2;272;2685;2685;8;2677;0;0;0;25;25;0;25;7;7;0;7;32;274;25;221;2685;0;0;0;0,00686840338774866;2,95585213355012e-05;0,797643761334683;0,202356238665316;0,63539417334213;0,674980056931615;0,0395858835894847;0,200571861690855;107,798433519905;0,08381292860008;14,4885038133003;0,573564975142332;0;0,0199441410143836;3,19472487029417;3,19472487029417;47,7078913963929;21,5111474599807;26,1967439364122;22,7890374080984;0,85981308411215;0;1,8343949044586;0,25823720604168;0,0589832181638697;0,936813186813187;230,544094488189;0,0247831474597274;606,571762039853;62,6166074577657;543,955154582087;189,866666666667;42;319,25;113,92;17,2941176470588;319,25;212,4;57,2857142857143;348,125;0,0618262523779328;0,257452574525745;0,0338251169485426;1;197,266666666667;0,0359066427289049;39,1428571428571;335,625;0;0;0;1,03897471910112;0,931972789115646;1,05294117647059;0;1,0512920908379;0,116788321167883;0,0823091247672253;1;nd;nd;nd
2012;Ano;Eleitoral;TRESC;TRE - Santa Catarina;6383286;63,83286;76;179212897638;1712330299797,85;141006605,42;120908461,24;95090545,13;7189704,35;10911492,34;5442974,89;1324949,57;948794,96;20096903,35;113191741,82;21085394,53;92106347,29;11641843,78;7722816,79;3919026,99;12777209;5798495,76;0;301384,89;1372118,13;9455724,87;4517865,53;15345708,53;1517;1233;18191;6264;12074;27303;22253;8239;1504;14014;668;1115;188;302;1003;490;0;0;4;184;23;201;101;489;0,580114111276665;210;420;174;0;246;0;0;0;0;128;46;540;188;128;201;0;4;184;23;73;55;288;68;220;0;0;0;26243;26238;5;5;25;1905;1880;24338;24333;144;24189;5;5;5;1323;1279;44;44;95;29;66;1228;1184;120;1064;44;44;44;11562;11554;8;8;1508;39;1469;10054;10046;104;8;9942;8;8;13550;13542;8;8;1787;43;1744;11763;11755;111;11644;8;8;8;234;184;50;234;0;0;0;0;434;1388;2487;1809;12797;11800;3;17;0,000786810588291616;8,23477838572655e-05;0,857466647607493;0,142524552591985;0,653205904898239;0,802740704826195;0,149534799927956;0,0825624001466016;22,0899714379083;0,0906142585444279;2,69676638157997;0,453815521057846;0,0235876935252448;0,108829713929298;1,75458220107951;1,75458220107951;15,7129102471674;7,67629712972284;8,03661311744453;7,6606312172132;0,501022494887526;0,0229312063808574;1,23033252230333;0,815038640442442;0,0501056037388217;0,444148936170213;260,457039195206;0,518800728838827;411,120541990442;29,8435633308613;381,276978659581;234,3125;272,142857142857;231,790476190476;91,1215277777778;28,0147058823529;110,627272727273;248,214285714286;312;243,961904761905;0,580570267721106;0,246;0,60630168123212;0,836734693877551;120,982142857143;0,606743330986466;255,285714285714;112,028571428571;0;0;0;0,44057462942499;0,791601049868766;0,412854970616036;1,6;0,413098857753308;0,312680115273775;0,141361256544503;0,0739847205468436;0,00423728813559322;0,176470588235294;0,176470588235294
